Time,Data
15:45:44.884,48.15
15:45:44.884,46.99
15:45:44.884,46.41
15:46:51.157,50.47
15:46:51.157,49.31
15:46:51.157,50.47
15:46:51.188,51.63
15:46:51.188,49.31
15:46:51.188,48.15
15:46:51.188,53.96
15:46:51.221,52.21
15:46:51.221,51.05
15:46:51.221,51.05
15:46:51.221,49.31
15:46:51.221,49.89
15:46:51.254,48.73
15:46:51.254,49.89
15:46:51.254,48.73
15:46:51.254,49.31
15:46:51.286,49.89
15:46:51.286,49.89
15:46:51.286,50.47
15:46:51.286,48.15
15:46:51.286,50.47
15:46:51.318,49.89
15:46:51.318,52.21
15:46:51.318,52.21
15:46:51.318,51.05
15:46:51.352,47.57
15:46:51.352,51.05
15:46:51.352,51.05
15:46:51.352,50.47
15:46:51.383,49.31
15:46:51.383,50.47
15:46:51.383,53.37
15:46:51.383,50.47
15:46:51.383,51.63
15:46:51.416,48.73
15:46:51.416,48.15
15:46:51.416,49.31
15:46:51.416,51.05
15:46:51.447,49.89
15:46:51.447,48.15
15:46:51.447,48.73
15:46:51.447,51.63
15:46:51.447,51.63
15:46:51.480,51.05
15:46:51.480,48.73
15:46:51.480,51.63
15:46:51.480,51.05
15:46:51.513,51.05
15:46:51.513,49.89
15:46:51.513,54.54
15:46:51.513,50.47
15:46:51.513,51.05
15:46:51.545,51.05
15:46:51.545,50.47
15:46:51.545,49.31
15:46:51.545,49.31
15:46:51.576,51.63
15:46:51.576,51.05
15:46:51.576,49.31
15:46:51.576,48.73
15:46:51.576,48.73
15:46:51.609,50.47
15:46:51.609,49.89
15:46:51.609,49.89
15:46:51.609,48.15
15:46:51.642,51.05
15:46:51.642,51.05
15:46:51.642,51.63
15:46:51.642,49.31
15:46:51.673,49.31
15:46:51.673,50.47
15:46:51.673,51.63
15:46:51.673,51.05
15:46:51.673,51.05
15:46:51.704,53.96
15:46:51.704,51.63
15:46:51.704,51.05
15:46:56.439,53.96
15:46:56.439,53.37
15:46:56.471,54.54
15:46:56.471,53.37
15:46:56.471,52.21
15:46:56.471,52.79
15:46:56.503,53.37
15:46:56.503,53.37
15:46:56.503,52.21
15:46:56.503,53.37
15:46:56.503,53.37
15:46:56.535,52.21
15:46:56.535,53.37
15:46:56.535,52.79
15:46:56.535,52.79
15:46:56.567,53.37
15:46:56.567,53.96
15:46:56.567,53.96
15:46:56.567,55.12
15:46:56.567,54.54
15:46:56.600,53.96
15:46:56.600,53.96
15:46:56.600,53.96
15:46:56.600,53.37
15:46:56.632,52.21
15:46:56.632,53.96
15:46:56.632,53.96
15:46:56.632,52.79
15:46:56.632,53.37
15:46:56.663,53.37
15:46:56.663,53.37
15:46:56.663,54.54
15:46:56.663,53.96
15:46:56.696,53.37
15:46:56.696,53.96
15:46:56.696,53.96
15:46:56.696,55.12
15:46:56.728,53.96
15:46:56.728,52.79
15:46:56.728,52.79
15:46:56.728,54.54
15:46:56.728,54.54
15:46:56.760,54.54
15:46:56.760,55.12
15:46:56.760,53.96
15:46:56.760,53.96
15:46:56.792,53.96
15:46:56.792,53.96
15:46:56.792,53.37
15:46:56.792,54.54
15:46:56.792,53.96
15:46:56.824,53.96
15:46:56.824,53.37
15:46:56.824,53.37
15:46:56.824,52.79
15:46:56.857,53.37
15:46:56.857,53.96
15:46:56.857,53.37
15:46:56.857,53.37
15:46:56.857,53.37
15:46:56.889,53.37
15:46:56.889,55.12
15:46:56.889,54.54
15:46:56.889,53.37
15:46:56.921,52.79
15:46:56.921,53.96
15:46:56.921,53.37
15:46:56.921,53.96
15:46:56.954,53.37
15:46:56.954,53.96
15:46:56.954,53.96
15:46:56.954,53.96
15:46:56.954,53.37
15:46:56.986,53.37
15:46:56.986,53.96
15:46:56.986,55.12
15:46:56.986,53.37
15:46:57.019,52.79
15:46:57.019,53.96
